frequency,timestamp
50.15,2024-10-05 15:49:00.834
49.16,2024-10-05 15:49:00.847
52.75,2024-10-05 15:49:00.862
49.85,2024-10-05 15:49:00.878
49.62,2024-10-05 15:49:00.890
52.88,2024-10-05 15:49:00.905
50.78,2024-10-05 15:49:00.916
52.69,2024-10-05 15:49:00.927
49.29,2024-10-05 15:49:00.941
52.3,2024-10-05 15:49:00.954
51.78,2024-10-05 15:49:01.192
51.37,2024-10-05 15:49:01.454
51.16,2024-10-05 15:49:01.719
51.54,2024-10-05 15:49:01.982
50.68,2024-10-05 15:49:02.246
49.74,2024-10-05 15:49:02.510
51.66,2024-10-05 15:49:02.777
52.85,2024-10-05 15:49:03.040
49.37,2024-10-05 15:49:03.306
49.13,2024-10-05 15:49:03.571
49.77,2024-10-05 15:49:03.836
50.73,2024-10-05 15:49:04.100
49.0,2024-10-05 15:49:04.365
52.71,2024-10-05 15:49:09.215
50.97,2024-10-05 15:49:09.228
49.02,2024-10-05 15:49:09.240
51.66,2024-10-05 15:49:13.868
51.01,2024-10-05 15:49:13.881
49.68,2024-10-05 15:49:13.898
52.47,2024-10-05 15:49:13.910
50.58,2024-10-05 15:49:13.924
52.68,2024-10-05 15:49:13.934
50.46,2024-10-05 15:49:13.944
49.8,2024-10-05 15:49:13.955
50.01,2024-10-05 15:49:13.965
50.81,2024-10-05 15:49:13.976
52.6,2024-10-05 15:49:13.987
49.65,2024-10-05 15:49:13.997
52.94,2024-10-05 15:49:14.010
52.51,2024-10-05 15:49:18.269
51.59,2024-10-05 15:49:18.290
49.39,2024-10-05 15:49:18.302
49.46,2024-10-05 15:49:18.316
52.72,2024-10-05 15:49:18.330
52.93,2024-10-05 15:49:18.344
49.19,2024-10-05 15:49:23.599
49.17,2024-10-05 15:49:23.616
49.81,2024-10-05 15:49:23.626
51.44,2024-10-05 15:49:23.640
49.78,2024-10-05 15:49:23.656
49.63,2024-10-05 15:49:23.674
52.12,2024-10-05 15:49:23.692
51.67,2024-10-05 15:49:23.704
52.33,2024-10-05 15:49:23.715
51.74,2024-10-05 15:49:23.729
50.77,2024-10-05 15:49:23.743
52.17,2024-10-05 15:49:23.755
50.63,2024-10-05 15:49:23.768
51.43,2024-10-05 15:49:23.780
52.08,2024-10-05 15:49:23.789
51.53,2024-10-05 15:49:23.832
52.4,2024-10-05 15:49:23.847
52.7,2024-10-05 15:49:23.856
52.0,2024-10-05 15:49:23.866
52.55,2024-10-05 15:49:23.877
52.32,2024-10-05 15:49:23.887
51.79,2024-10-05 15:49:23.896
52.48,2024-10-05 15:49:23.909
50.73,2024-10-05 15:49:23.922
52.97,2024-10-05 15:49:23.936
50.3,2024-10-05 15:49:28.845
50.35,2024-10-05 15:49:28.865
52.71,2024-10-05 15:49:28.881
49.25,2024-10-05 15:49:28.897
49.39,2024-10-05 15:49:28.911
49.98,2024-10-05 15:49:28.925
49.66,2024-10-05 15:49:28.941
50.57,2024-10-05 15:49:28.954
51.7,2024-10-05 15:49:28.969
49.08,2024-10-05 15:49:28.983
51.54,2024-10-05 15:49:34.755
49.29,2024-10-05 15:49:34.777
52.99,2024-10-05 15:49:34.794
51.94,2024-10-05 15:49:40.698
52.67,2024-10-05 15:49:40.713
50.12,2024-10-05 15:49:40.728
51.58,2024-10-05 15:49:40.754
50.05,2024-10-05 15:49:40.770
50.14,2024-10-05 15:49:40.785
50.34,2024-10-05 15:49:40.801
50.73,2024-10-05 15:49:40.818
50.9,2024-10-05 15:49:40.834
49.03,2024-10-05 15:49:40.850
51.62,2024-10-05 15:49:45.406
52.87,2024-10-05 15:49:45.422
49.63,2024-10-05 15:49:45.445
50.13,2024-10-05 15:49:45.463
49.24,2024-10-05 15:49:45.486
51.06,2024-10-05 15:49:45.501
50.25,2024-10-05 15:49:45.520
50.37,2024-10-05 15:49:45.538
49.43,2024-10-05 15:49:45.550
52.7,2024-10-05 15:49:45.602
51.79,2024-10-05 15:49:45.619
49.48,2024-10-05 15:49:45.630
51.21,2024-10-05 15:49:45.641
52.43,2024-10-05 15:49:45.650
51.93,2024-10-05 15:49:45.660
51.04,2024-10-05 15:49:45.672
51.15,2024-10-05 15:49:45.683
